cdbguogid,cdbgname,stusab,cdbgty,r/e majority,LMI r/e majority,LMI majority tenure,White LMI majority tenure,Black LMI majority tenure,Minority LMI majority tenure,LMI problems, majority r/e,LMI problems, majority tenure,%white,%black,%other,LMI %owner,White LMI %owner,Black LMI %owner,Minority LMI %owner,LMI %white,LMI %black,All minorities % LMI,White %LMI,Black %LMI,All minorities %LMI,LMI problems %white,LMI problems %owner,LMI problems %white owner,LMI problems %white renter,LMI problems %black owner,LMI problems %black renter,LMI problems %other owner,LMI problems %other renter,All,LMI,LMI owners,LMI renters,White,White LMI,White LMI owners,White LMI renters,Black,Black LMI,Black LMI owners,Black LMI renters,Other,Other LMI,Other LMI owners,Other LMI renters,LMI with severe housing prob,LMI owners with severe housing prob,LMI renters with severe housing prob,White LMI with severe housing prob,White LMI owners with severe housing prob,White LMI renters with severe housing prob,Black LMI with severe housing prob,Black LMI owners with severe housing prob,Black LMI renters with severe housing prob,Other LMI with severe housing prob,Other LMI owners with severe housing prob,Other LMI renters with severe housing prob
64014,Westminster,CA,52,minority,minority,renter,owner,renter,renter,minority,renters,30%,1%,69%,33%,52%,14%,28%,22%,1%,78%,48%,42%,73%,16%,26%,7%,9%,0%,1%,18%,65%,19555,12833,4224,8609,5808,2812,1455,1357,232,98,14,84,13515,9923,2755,7168,6549,1684,4865,1058,460,598,54,14,40,5437,1210,4227
64050,West Sacramento,CA,52,white,white,renter,renter,renter,renter,minority,renters,57%,6%,38%,35%,39%,5%,30%,53%,7%,47%,44%,58%,51%,48%,28%,15%,32%,1%,6%,12%,34%,18030,8546,2979,5567,10187,4533,1764,2769,1053,616,29,587,6790,3397,1186,2211,3372,954,2418,1605,515,1090,213,25,188,1554,414,1140
64074,Whittier,CA,52,minority,minority,renter,owner,renter,renter,minority,renters,32%,1%,67%,44%,58%,37%,38%,28%,2%,72%,39%,66%,47%,22%,40%,11%,11%,1%,1%,28%,48%,33240,14715,6412,8303,10631,4151,2420,1731,345,228,84,144,22264,10336,3908,6428,7249,2882,4367,1626,801,825,94,44,50,5529,2037,3492
64134,Woodland,CA,52,white,minority,renter,renter,renter,renter,minority,renters,51%,1%,47%,37%,46%,20%,31%,40%,2%,60%,34%,77%,55%,37%,27%,14%,24%,1%,2%,12%,47%,21250,9411,3442,5969,10939,3761,1718,2043,231,177,35,142,10080,5473,1689,3784,3907,1038,2869,1458,529,929,124,35,89,2325,474,1851
64176,Yuba City,CA,51,white,minority,renter,renter,renter,renter,minority,renters,57%,3%,40%,34%,40%,3%,29%,49%,2%,51%,34%,24%,47%,42%,28%,13%,29%,0%,3%,15%,40%,25455,10035,3447,6588,14576,4961,1972,2989,638,156,4,152,10241,4918,1471,3447,4508,1255,3253,1885,585,1300,132,4,128,2491,666,1825
69001,Alameda County,CA,61,minority,minority,renter,owner,renter,renter,minority,renters,46%,7%,47%,42%,56%,12%,33%,38%,13%,62%,27%,58%,38%,33%,31%,13%,20%,1%,12%,17%,37%,85530,28087,11815,16272,39166,10594,5956,4638,6115,3525,424,3101,40249,13968,5435,8533,13330,4156,9174,4388,1768,2620,1787,143,1644,7155,2245,4910
69013,Contra Costa County,CA,61,white,minority,renter,owner,renter,renter,minority,renters,54%,9%,38%,49%,64%,30%,39%,41%,14%,59%,26%,54%,44%,40%,44%,23%,17%,4%,10%,17%,30%,233050,79589,39001,40588,125266,32497,20648,11849,19936,10828,3224,7604,87848,36264,15129,21135,36679,16053,20626,14596,8343,6253,4850,1301,3549,17233,6409,10824
69019,Fresno County,CA,61,minority,minority,renter,owner,renter,renter,minority,renters,32%,0%,67%,38%,58%,42%,33%,20%,0%,80%,29%,23%,57%,14%,32%,7%,7%,0%,0%,25%,61%,73595,35188,13384,21804,23893,6979,4053,2926,284,66,28,38,49418,28143,9303,18840,15515,5002,10513,2146,1053,1093,44,24,20,13325,3925,9400
69029,Kern County,CA,61,white,minority,renter,renter,renter,renter,minority,renters,55%,3%,42%,40%,47%,14%,34%,44%,4%,56%,39%,62%,60%,40%,29%,14%,26%,1%,4%,15%,40%,100810,48624,19302,29322,55245,21468,10142,11326,3456,2141,299,1842,42109,25015,8861,16154,20677,6068,14609,8218,2847,5371,1077,154,923,11382,3067,8315
69037,Los Angeles County,CA,61,minority,minority,renter,owner,renter,renter,minority,renters,38%,5%,57%,42%,52%,32%,38%,27%,7%,73%,33%,54%,52%,25%,35%,11%,14%,2%,5%,22%,46%,689685,307830,129117,178713,259213,84522,44170,40352,37321,20219,6472,13747,393151,203089,78475,124614,156499,54770,101729,39682,17231,22451,9715,2596,7119,107102,34943,72159
69041,Marin County,CA,61,white,white,renter,owner,renter,renter,white,renters,81%,2%,18%,47%,55%,19%,27%,72%,3%,28%,36%,61%,59%,68%,41%,33%,34%,0%,1%,7%,24%,104855,42484,20085,22399,84542,30464,16850,13614,1746,1064,200,864,18567,10956,3035,7921,20056,8170,11886,13540,6690,6850,346,77,269,6170,1403,4767
69053,Monterey County,CA,61,minority,minority,renter,owner,renter,renter,minority,renters,50%,1%,49%,44%,60%,31%,36%,34%,1%,66%,26%,30%,50%,31%,39%,18%,13%,0%,1%,21%,47%,44490,16751,7368,9383,22183,5689,3430,2259,532,159,49,110,21775,10903,3889,7014,8940,3477,5463,2739,1591,1148,90,20,70,6111,1866,4245
69059,Orange County,CA,61,white,white,owner,owner,renter,renter,white,owners,68%,2%,31%,60%,67%,30%,48%,65%,1%,35%,35%,37%,41%,62%,50%,35%,26%,0%,1%,15%,22%,139200,51608,30976,20632,94220,33300,22163,11137,2089,771,229,542,42891,17537,8584,8953,22772,11495,11277,14012,8004,6008,362,109,253,8398,3382,5016
69065,Riverside County,CA,61,white,minority,owner,owner,renter,renter,minority,renters,52%,5%,43%,52%,63%,31%,45%,42%,5%,58%,33%,41%,48%,38%,45%,21%,17%,2%,4%,23%,34%,200830,81002,42507,38495,103980,34212,21459,12753,10065,4080,1265,2815,86785,42710,19783,22927,39417,17914,21503,14785,8106,6679,2306,743,1563,22326,9065,13261
69067,Sacramento County,CA,61,white,white,renter,renter,renter,renter,white,renters,65%,7%,28%,39%,45%,15%,30%,58%,11%,42%,38%,64%,52%,54%,33%,21%,33%,2%,11%,10%,23%,209465,90295,34859,55436,135490,52103,23479,28624,14941,9514,1448,8066,59034,28678,9932,18746,39566,12909,26657,21444,8252,13192,4840,642,4198,13282,4015,9267
69071,San Bernardino County,CA,61,white,white,renter,owner,renter,renter,minority,renters,56%,6%,38%,43%,52%,11%,34%,51%,8%,49%,40%,56%,49%,45%,36%,19%,25%,1%,9%,16%,30%,171935,75714,32828,42886,95809,38361,19958,18403,10907,6149,667,5482,65219,31204,12203,19001,33704,12137,21567,15002,6528,8474,3240,324,2916,15462,5285,10177
69073,San Diego County,CA,61,white,white,renter,owner,renter,renter,white,renters,67%,4%,28%,44%,53%,12%,31%,58%,6%,42%,37%,59%,56%,56%,39%,26%,30%,0%,6%,13%,25%,149400,64989,28298,36691,100152,37456,19727,17729,6713,3942,479,3463,42535,23591,8092,15499,31558,12234,19324,17561,8082,9479,2139,156,1983,11858,3996,7862
69077,San Joaquin County,CA,61,white,minority,renter,owner,renter,renter,minority,renters,52%,4%,44%,44%,55%,27%,36%,44%,3%,56%,24%,24%,34%,42%,41%,20%,22%,1%,3%,20%,35%,87195,25105,11150,13955,45219,11041,6021,5020,3507,846,231,615,38469,13218,4898,8320,12990,5293,7697,5408,2554,2854,494,153,341,7088,2586,4502
69079,San Luis Obispo County,CA,61,white,white,renter,renter,renter,renter,white,renters,78%,1%,20%,41%,48%,9%,24%,72%,1%,28%,37%,53%,52%,72%,33%,29%,44%,0%,2%,5%,21%,105060,42025,17378,24647,82408,30219,14549,15670,1198,630,55,575,21454,11176,2774,8402,19582,6551,13031,14136,5610,8526,435,20,415,5011,921,4090
69081,San Mateo County,CA,61,white,white,renter,owner,renter,renter,minority,renters,58%,2%,39%,47%,59%,39%,35%,50%,4%,50%,31%,63%,44%,44%,40%,23%,21%,1%,2%,16%,37%,128055,46812,22156,24656,74714,23496,13977,9519,3042,1916,752,1164,50299,21400,7427,13973,22708,8972,13736,10086,5209,4877,726,239,487,11896,3524,8372
69083,Santa Barbara County,CA,61,white,white,renter,renter,renter,renter,white,renters,65%,1%,33%,37%,49%,15%,21%,56%,2%,44%,36%,60%,53%,54%,28%,21%,34%,0%,3%,7%,36%,35595,14982,5479,9503,23241,8430,4124,4306,516,310,48,262,11838,6242,1307,4935,8564,2399,6165,4653,1766,2887,242,18,224,3669,615,3054
69085,Santa Clara County,CA,61,white,white,renter,owner,renter,renter,white,renters,65%,1%,33%,46%,56%,25%,32%,58%,2%,42%,26%,44%,35%,59%,44%,31%,27%,0%,2%,13%,26%,58190,16855,7733,9122,37934,9847,5482,4365,799,352,89,263,19457,6656,2162,4494,8011,3553,4458,4689,2487,2202,208,24,184,3114,1042,2072
69097,Sonoma County,CA,61,white,white,renter,owner,renter,renter,white,renters,80%,1%,20%,44%,51%,15%,25%,74%,1%,26%,33%,39%,48%,70%,37%,30%,40%,0%,0%,6%,23%,86415,31412,13855,17557,68989,23105,11747,11358,485,191,29,162,16941,8116,2079,6037,15971,5903,10068,11214,4852,6362,64,19,45,4693,1032,3661
69099,Stanislaus County,CA,61,white,minority,renter,owner,renter,renter,minority,renters,51%,2%,47%,43%,51%,17%,38%,41%,2%,59%,32%,38%,46%,38%,39%,17%,21%,1%,3%,21%,38%,54225,21116,9149,11967,27558,8723,4420,4303,1129,432,74,358,25538,11961,4655,7306,9769,3777,5992,3747,1683,2064,313,60,253,5709,2034,3675
69111,Ventura County,CA,61,white,minority,renter,owner,renter,renter,minority,renters,55%,1%,44%,44%,54%,24%,37%,43%,1%,57%,35%,40%,56%,43%,38%,20%,23%,0%,1%,18%,38%,49285,21803,9686,12117,27048,9351,5079,4272,648,260,63,197,21589,12192,4544,7648,9889,3778,6111,4221,1939,2282,133,30,103,5535,1809,3726
80054,Arvada,CO,52,white,white,owner,owner,renter,renter,white,renters,85%,1%,14%,54%,59%,17%,36%,80%,1%,20%,32%,57%,45%,72%,41%,33%,39%,0%,0%,8%,19%,59005,20115,10885,9230,50212,16122,9441,6681,313,179,30,149,8480,3814,1414,2400,6588,2731,3857,4752,2173,2579,45,15,30,1791,543,1248
80072,Aurora,CO,51,white,minority,renter,owner,renter,renter,minority,renters,59%,14%,27%,41%,55%,26%,29%,46%,18%,54%,36%,58%,59%,39%,32%,17%,22%,4%,16%,10%,30%,142540,64883,26737,38146,83617,30120,16583,13537,20122,11623,2984,8639,38801,23140,7170,15970,25255,7978,17277,9937,4335,5602,5058,1054,4004,10260,2589,7671
80144,Boulder,CO,51,white,white,renter,renter,renter,renter,white,renters,87%,1%,12%,31%,34%,14%,22%,82%,2%,18%,39%,70%,58%,82%,24%,21%,61%,0%,2%,2%,14%,52010,21639,6808,14831,45092,17645,5940,11705,487,341,49,292,6431,3653,819,2834,11901,2807,9094,9798,2554,7244,232,10,222,1871,243,1628
80180,Broomfield City/County,CO,51,white,white,renter,owner,owner,renter,white,renters,82%,1%,17%,49%,50%,69%,41%,79%,1%,21%,28%,30%,35%,75%,36%,27%,48%,1%,0%,8%,16%,25935,7619,3697,3922,21318,6016,3037,2979,240,71,49,22,4377,1532,611,921,2813,999,1814,2115,754,1361,35,25,10,663,220,443
80288,Colorado Springs,CO,51,white,white,renter,renter,renter,renter,white,renters,76%,5%,18%,42%,48%,23%,28%,69%,7%,31%,38%,57%,55%,65%,34%,26%,39%,1%,6%,7%,20%,200065,83798,35001,48797,152579,57689,27651,30038,10522,5955,1383,4572,36964,20154,5967,14187,30212,10352,19860,19532,7714,11818,2384,430,1954,8296,2208,6088
80300,Commerce City,CO,52,white,minority,owner,owner,renter,renter,minority,renters,55%,3%,42%,53%,62%,32%,46%,42%,4%,58%,32%,60%,55%,35%,48%,23%,12%,1%,5%,24%,35%,20675,8804,4642,4162,11374,3674,2264,1410,591,352,112,240,8710,4778,2266,2512,3271,1559,1712,1159,751,408,189,39,150,1923,769,1154
80390,Denver,CO,51,white,white,renter,renter,renter,renter,minority,renters,65%,9%,27%,34%,39%,25%,28%,51%,12%,49%,35%,65%,63%,49%,26%,16%,34%,3%,10%,8%,30%,287265,128787,43626,85161,185599,65191,25658,39533,24441,15777,3903,11874,77225,47819,14065,33754,48543,12753,35790,23929,7597,16332,6344,1291,5053,18270,3865,14405
80552,Fort Collins,CO,51,white,white,renter,renter,renter,renter,white,renters,86%,1%,13%,37%,38%,6%,34%,83%,1%,17%,42%,66%,54%,82%,26%,20%,61%,0%,1%,6%,12%,74560,32332,11970,20362,64164,26755,10069,16686,624,411,24,387,9772,5166,1877,3289,13240,3436,9804,10809,2672,8137,120,0,120,2311,764,1547
80672,Grand Junction,CO,51,white,white,renter,owner,renter,renter,white,renters,85%,0%,15%,48%,51%,0%,33%,80%,1%,20%,37%,56%,54%,76%,32%,28%,48%,0%,0%,4%,21%,45265,17881,8504,9377,38476,14238,7309,6929,214,119,0,119,6575,3524,1195,2329,6834,2156,4678,5160,1906,3254,20,0,20,1654,250,1404
80690,Greeley,CO,51,white,white,renter,renter,renter,renter,white,renters,67%,1%,31%,43%,48%,0%,36%,56%,2%,44%,34%,56%,54%,55%,34%,20%,35%,0%,2%,14%,29%,53830,21894,9333,12561,36312,12361,5900,6461,655,368,0,368,16863,9165,3433,5732,7806,2670,5136,4279,1546,2733,154,0,154,3373,1124,2249
80906,Lakewood,CO,51,white,white,renter,renter,renter,renter,white,renters,78%,1%,21%,42%,48%,15%,27%,72%,1%,28%,38%,55%,52%,70%,31%,25%,45%,0%,2%,6%,22%,77345,31840,13463,18377,60244,22911,11050,11861,790,438,64,374,16311,8491,2349,6142,12008,3748,8260,8385,2950,5435,265,45,220,3358,753,2605
80978,Longmont,CO,52,white,white,renter,owner,renter,renter,white,renters,78%,1%,21%,44%,52%,20%,26%,69%,1%,31%,36%,37%,57%,67%,39%,30%,38%,0%,2%,9%,22%,41950,17037,7480,9557,32613,11690,6069,5621,385,141,28,113,8952,5206,1383,3823,6049,2342,3707,4082,1801,2281,102,4,98,1865,537,1328
80990,Loveland,CO,52,white,white,owner,owner,owner,renter,white,renters,90%,0%,10%,51%,52%,100%,39%,89%,0%,11%,41%,27%,44%,86%,42%,37%,49%,0%,0%,5%,9%,36710,15171,7702,7469,33097,13565,7077,6488,55,15,15,0,3558,1591,610,981,5009,2095,2914,4329,1865,2464,0,0,0,680,230,450
81278,Pueblo,CO,51,white,minority,renter,renter,renter,renter,minority,renters,51%,1%,48%,41%,47%,26%,36%,47%,2%,53%,52%,69%,60%,44%,28%,15%,29%,0%,1%,13%,41%,45920,25651,10602,15049,23451,12158,5741,6417,632,438,116,322,21837,13055,4745,8310,8469,2386,6083,3758,1275,2483,128,28,100,4583,1083,3500
81524,Thornton,CO,52,white,white,owner,owner,renter,renter,minority,renters,65%,1%,34%,55%,63%,35%,45%,54%,1%,46%,32%,28%,49%,45%,45%,25%,20%,0%,1%,19%,34%,59145,22369,12264,10105,38355,12106,7646,4460,761,214,74,140,20029,10049,4544,5505,8080,3645,4435,3639,2031,1608,109,39,70,4332,1575,2757
81614,Westminster,CO,52,white,white,renter,owner,renter,renter,white,renters,71%,2%,27%,49%,55%,24%,40%,63%,2%,37%,35%,46%,52%,56%,40%,27%,29%,0%,1%,14%,29%,44135,17464,8634,8830,31465,10929,6035,4894,713,328,80,248,11957,6207,2519,3688,6422,2599,3823,3574,1714,1860,100,15,85,2748,870,1878
89001,Adams County,CO,61,white,white,renter,owner,renter,renter,minority,renters,61%,1%,38%,48%,56%,39%,40%,51%,1%,49%,40%,43%,59%,45%,44%,24%,21%,1%,1%,19%,35%,41285,19650,9516,10134,25103,10075,5654,4421,470,204,80,124,15712,9371,3782,5589,7241,3150,4091,3247,1747,1500,114,40,74,3880,1363,2517
89005,Arapahoe County,CO,61,white,white,renter,renter,renter,renter,white,renters,81%,4%,15%,42%,49%,16%,22%,73%,6%,27%,30%,47%,46%,71%,38%,32%,40%,2%,5%,4%,18%,110855,36626,15240,21386,89273,26780,13111,13669,4645,2201,350,1851,16937,7645,1779,5866,13721,5160,8561,9797,4346,5451,874,225,649,3050,589,2461
89041,El Paso County,CO,61,white,white,owner,owner,renter,renter,white,renters,77%,6%,17%,56%,60%,38%,45%,73%,7%,27%,34%,37%,42%,66%,47%,36%,30%,2%,7%,9%,16%,51905,18791,10481,8310,39730,13690,8183,5507,3333,1222,468,754,8842,3879,1830,2049,6308,2963,3345,4168,2274,1894,560,135,425,1580,554,1026
89059,Jefferson County,CO,61,white,white,owner,owner,renter,renter,white,owners,88%,1%,11%,57%,61%,31%,37%,84%,1%,16%,29%,42%,41%,84%,54%,48%,36%,0%,1%,6%,10%,77255,23833,13633,10200,68089,20050,12232,7818,532,222,68,154,8634,3561,1333,2228,8466,4548,3918,7082,4057,3025,73,24,49,1311,467,844
90102,Bridgeport,CT,51,minority,minority,renter,renter,renter,renter,minority,renters,29%,32%,39%,28%,50%,23%,22%,23%,32%,77%,49%,61%,66%,23%,28%,10%,13%,8%,25%,10%,34%,52560,32338,9110,23228,15217,7518,3729,3789,16708,10256,2311,7945,20635,14564,3070,11494,15348,4247,11101,3581,1527,2054,5013,1177,3836,6754,1543,5211
90114,Bristol,CT,52,white,white,renter,owner,renter,renter,white,renters,82%,4%,14%,44%,52%,9%,19%,75%,6%,25%,42%,67%,63%,73%,39%,34%,39%,1%,5%,4%,17%,24790,11356,5011,6345,20351,8562,4477,4085,1017,678,58,620,3422,2116,476,1640,3572,1407,2165,2603,1223,1380,189,24,165,780,160,620
90258,Danbury,CT,51,white,white,renter,owner,renter,renter,minority,renters,63%,5%,32%,43%,58%,39%,27%,52%,6%,48%,38%,52%,58%,47%,39%,25%,21%,4%,4%,10%,36%,29685,13527,5794,7733,18632,7096,4084,3012,1490,772,303,469,9563,5659,1407,4252,5649,2185,3464,2628,1425,1203,439,204,235,2582,556,2026
90336,East Hartford,CT,51,minority,minority,renter,owner,renter,renter,minority,renters,43%,23%,34%,39%,61%,25%,27%,36%,23%,64%,47%,57%,63%,29%,36%,20%,9%,2%,18%,14%,36%,19560,10945,4288,6657,8461,3991,2438,1553,4436,2528,634,1894,6663,4426,1216,3210,3634,1325,2309,1057,720,337,743,84,659,1834,521,1313
90390,Fairfield,CT,52,white,white,owner,owner,owner,renter,white,owners,90%,1%,9%,66%,69%,56%,45%,88%,1%,12%,23%,17%,28%,86%,66%,60%,26%,1%,1%,5%,7%,20370,4760,3155,1605,18260,4167,2891,1276,192,32,18,14,1918,561,246,315,2663,1765,898,2291,1605,686,28,14,14,344,146,198
90438,Greenwich,CT,52,white,white,renter,owner,renter,renter,white,renters,78%,2%,19%,43%,56%,4%,16%,70%,5%,30%,26%,63%,41%,67%,46%,40%,28%,0%,3%,6%,23%,22285,6559,2851,3708,17437,4568,2537,2031,550,345,15,330,4298,1646,299,1347,3577,1638,1939,2412,1424,988,120,0,120,1045,214,831
90480,Hamden Town,CT,52,white,white,renter,owner,renter,renter,white,renters,64%,22%,15%,48%,58%,30%,32%,59%,26%,41%,35%,46%,42%,59%,44%,33%,26%,8%,19%,4%,10%,22885,8608,4106,4502,14577,5100,2966,2134,4959,2274,684,1590,3349,1234,456,778,3787,1683,2104,2241,1243,998,1004,294,710,542,146,396
90492,Hartford,CT,51,minority,minority,renter,renter,renter,renter,minority,renters,17%,36%,47%,15%,26%,18%,13%,13%,36%,87%,55%,72%,76%,11%,12%,2%,10%,6%,28%,4%,51%,45825,33324,4901,28423,7570,4172,1069,3103,16685,12074,2182,9892,21570,17078,1650,15428,14095,1739,12356,1608,267,1341,4730,840,3890,7757,632,7125
90594,Manchester,CT,52,white,white,renter,owner,renter,renter,white,renters,65%,11%,25%,42%,52%,28%,29%,58%,15%,42%,38%,60%,50%,51%,33%,22%,29%,4%,11%,7%,26%,23735,10105,4256,5849,15371,5905,3050,2855,2512,1497,424,1073,5852,2703,782,1921,3869,1293,2576,1983,842,1141,588,170,418,1298,281,1017
90612,Meriden,CT,52,white,white,renter,owner,renter,renter,white,renters,66%,9%,25%,39%,54%,21%,21%,55%,9%,45%,41%,47%,64%,52%,42%,30%,22%,3%,9%,8%,27%,26105,12733,4990,7743,17168,7010,3771,3239,2372,1121,240,881,6565,4602,979,3623,2881,1198,1683,1508,865,643,371,98,273,1002,235,767
90630,Middletown,CT,51,white,white,renter,renter,renter,renter,white,renters,74%,13%,13%,29%,35%,22%,19%,67%,19%,33%,41%,64%,57%,57%,30%,21%,37%,5%,15%,4%,18%,19190,8609,2521,6088,14183,5746,1985,3761,2485,1598,344,1254,2522,1265,192,1073,2744,816,1928,1576,570,1006,539,124,415,629,122,507
90636,Milford Town,CT,51,white,white,owner,owner,owner,renter,white,owners,87%,2%,10%,62%,65%,56%,37%,89%,3%,11%,33%,40%,29%,85%,59%,53%,32%,3%,2%,3%,7%,21630,6982,4327,2655,18913,6193,4032,2161,487,195,110,85,2230,594,185,409,3380,1985,1395,2862,1775,1087,165,100,65,353,110,243
90696,New Britain,CT,52,minority,minority,renter,renter,renter,renter,minority,renters,50%,11%,39%,29%,43%,25%,18%,43%,12%,57%,55%,66%,72%,39%,27%,17%,22%,4%,8%,7%,42%,28515,18223,5211,13012,14161,7849,3350,4499,3184,2114,537,1577,11170,8260,1324,6936,6329,1730,4599,2438,1060,1378,778,244,534,3113,426,2687
90726,New Haven,CT,51,minority,minority,renter,renter,renter,renter,minority,renters,35%,33%,32%,17%,23%,16%,14%,27%,37%,73%,51%,73%,73%,27%,17%,6%,21%,7%,29%,4%,33%,49970,32622,5421,27201,17410,8949,2082,6867,16477,12104,1943,10161,16083,11569,1396,10173,14749,2532,12217,3933,829,3104,5368,1079,4289,5448,624,4824
90738,New London,CT,51,minority,minority,renter,renter,renter,renter,minority,renters,48%,13%,38%,22%,33%,11%,15%,40%,14%,60%,54%,69%,75%,39%,16%,10%,29%,0%,16%,6%,39%,10985,7084,1566,5518,5300,2836,947,1889,1470,1007,108,899,4215,3241,511,2730,2680,432,2248,1037,273,764,445,10,435,1198,149,1049
90810,Norwalk,CT,51,white,minority,renter,owner,renter,renter,minority,renters,60%,13%,26%,41%,62%,26%,23%,45%,19%,55%,32%,62%,58%,42%,40%,26%,17%,5%,13%,10%,30%,33390,14109,5754,8355,20169,6411,3963,2448,4393,2720,707,2013,8828,4978,1084,3894,7147,2892,4255,3026,1828,1198,1253,353,900,2868,711,2157
90816,Norwich,CT,51,white,white,renter,renter,renter,renter,white,renters,69%,10%,21%,33%,41%,13%,19%,63%,13%,37%,51%,78%,67%,65%,36%,30%,35%,5%,10%,2%,19%,15785,8773,2894,5879,10938,5539,2279,3260,1510,1172,148,1024,3337,2062,467,1595,2703,979,1724,1749,804,945,384,125,259,570,50,520
91074,Stamford,CT,51,white,minority,renter,owner,renter,renter,minority,renters,59%,13%,28%,36%,57%,17%,20%,42%,21%,58%,30%,66%,58%,41%,40%,25%,16%,4%,16%,11%,28%,48665,20050,7137,12913,28672,8500,4825,3675,6313,4194,711,3483,13680,7356,1601,5755,10436,4130,6306,4295,2594,1701,2036,403,1633,4105,1133,2972
91104,Stratford,CT,51,white,white,owner,owner,renter,renter,white,owners,71%,13%,16%,63%,70%,40%,47%,66%,17%,34%,38%,52%,46%,66%,62%,46%,21%,8%,10%,9%,7%,20180,8110,5072,3038,14242,5363,3780,1583,2665,1393,554,839,3273,1354,738,616,3759,2344,1415,2499,1719,780,663,304,359,597,321,276
91194,Waterbury,CT,52,minority,minority,renter,renter,renter,renter,minority,renters,46%,18%,36%,31%,50%,23%,19%,38%,20%,62%,54%,74%,76%,36%,27%,17%,19%,3%,18%,7%,36%,39825,26287,8056,18231,18508,10080,5010,5070,7078,5262,1208,4054,14239,10945,1838,9107,10049,2674,7375,3620,1669,1951,2067,291,1776,4362,714,3648
91230,West Hartford,CT,52,white,white,owner,owner,renter,renter,white,renters,80%,5%,15%,50%,62%,12%,24%,70%,9%,30%,27%,52%,44%,69%,48%,40%,28%,2%,7%,5%,16%,24470,7355,3713,3642,19455,5161,3179,1982,1249,653,79,574,3766,1541,455,1086,3219,1541,1678,2213,1296,917,299,69,230,707,176,531
91236,West Haven,CT,52,white,white,renter,renter,renter,renter,white,renters,59%,20%,20%,38%,47%,22%,27%,55%,22%,45%,50%,60%,60%,53%,38%,26%,27%,7%,20%,5%,16%,19380,10520,3967,6553,11531,5812,2716,3096,3930,2340,515,1825,3919,2368,736,1632,4253,1609,2644,2236,1098,1138,1120,290,830,897,221,676
100090,Dover,DE,51,white,minority,renter,owner,renter,renter,minority,renters,58%,28%,14%,40%,57%,26%,24%,48%,32%,52%,33%,46%,48%,41%,32%,19%,22%,8%,30%,6%,16%,22340,8754,3492,5262,12886,4241,2412,1829,6225,2835,732,2103,3229,1678,348,1330,3771,1216,2555,1532,700,832,1417,288,1129,822,228,594
100336,Wilmington,DE,51,black,black,renter,renter,renter,renter,black,renters,36%,52%,12%,33%,41%,31%,31%,23%,63%,77%,41%,74%,74%,24%,27%,9%,15%,15%,49%,3%,10%,28490,17677,5877,11800,10119,4116,1704,2412,14956,11106,3497,7609,3415,2455,676,1779,6151,1679,4472,1478,577,901,3897,913,2984,776,189,587
109003,New Castle County,DE,61,white,white,owner,owner,renter,renter,white,renters,68%,18%,14%,56%,67%,38%,38%,63%,21%,37%,35%,45%,44%,57%,48%,33%,25%,9%,14%,6%,13%,174185,65938,37139,28799,118745,41539,27791,13748,31306,14105,5317,8788,24134,10294,4031,6263,19801,9525,10276,11366,6465,4901,4625,1835,2790,3810,1225,2585
110006,District Of Columbia,DC,51,minority,black,renter,renter,renter,renter,black,renters,41%,44%,15%,22%,29%,21%,20%,16%,69%,84%,16%,62%,56%,21%,21%,5%,16%,13%,48%,3%,15%,277940,108951,23781,85170,114925,17821,5224,12597,121259,74938,15873,59065,41756,16192,2684,13508,50519,10511,40008,10506,2605,7901,30868,6429,24439,9145,1477,7668
120234,Boca Raton,FL,51,white,white,owner,owner,renter,renter,white,renters,82%,3%,15%,54%,63%,19%,30%,74%,6%,26%,30%,62%,49%,72%,47%,39%,33%,1%,5%,6%,15%,47560,15678,8473,7205,39144,11591,7252,4339,1434,887,168,719,6982,3200,1053,2147,8525,3970,4555,6150,3340,2810,538,79,459,1837,551,1286
120264,Boynton Beach,FL,52,white,white,owner,owner,renter,renter,white,renters,67%,18%,15%,57%,68%,33%,39%,62%,25%,38%,42%,64%,53%,57%,40%,29%,29%,7%,24%,5%,8%,40440,18544,10603,7941,27243,11496,7862,3634,7259,4626,1545,3081,5938,2422,1196,1226,8399,3360,5039,4824,2430,2394,2521,547,1974,1054,383,671
120270,Bradenton,FL,51,white,white,renter,owner,renter,renter,white,renters,78%,10%,12%,49%,57%,26%,32%,69%,15%,31%,38%,63%,63%,67%,38%,31%,36%,3%,12%,4%,14%,41370,18053,8894,9159,32382,12401,7093,5308,4223,2675,703,1972,4765,2977,1098,1879,6526,2461,4065,4382,2022,2360,1017,204,813,1127,235,892
120402,Cape Coral,FL,51,white,white,owner,owner,renter,renter,white,owners,81%,3%,16%,64%,70%,49%,45%,75%,4%,25%,33%,46%,48%,70%,56%,45%,26%,2%,3%,9%,15%,69265,24841,15873,8968,56255,18660,13122,5538,2235,1021,499,522,10775,5160,2252,2908,10532,5944,4588,7412,4694,2718,525,255,270,2595,995,1600
120492,Clearwater,FL,51,white,white,renter,owner,renter,renter,white,renters,79%,7%,14%,49%,58%,22%,25%,73%,10%,27%,40%,56%,55%,68%,39%,32%,36%,2%,10%,5%,16%,64025,27669,13581,14088,50415,20203,11751,8452,4695,2646,583,2063,8915,4820,1247,3573,11020,4282,6738,7494,3551,3943,1277,220,1057,2249,511,1738
